Date,Open,High,Low,Close,Adj Close,Volume,company,Year,sentiment,knn_mean,knn_imputer,Close_pct_change,sentiment_imputed,sentiment_poly
2019-12-31,66.50550079345703,66.9000015258789,66.4542465209961,66.85099792480469,66.85099792480469,19236000,GOOG,2019,,0.4404,0.13354,,0.022695865224548133,
2020-01-02,67.07749938964844,68.40699768066406,67.07749938964844,68.36849975585938,68.36849975585938,28132000,GOOG,2020,,0.4404,0.2253,0.022695865224548133,0.022695865224548133,
2020-01-03,67.39299774169922,68.625,67.2771987915039,68.03299713134766,68.03299713134766,23728000,GOOG,2020,0.4404,0.4404,0.4404,-0.004907229683607821,0.4404,0.4404
2020-01-06,67.5,69.82499694824219,67.5,69.71050262451172,69.71050262451172,34646000,GOOG,2020,,0.4404,0.14501999999999998,0.024652237645612605,0.024652237645612605,0.42818000000000006
2020-01-07,69.89700317382812,70.14949798583984,69.51899719238281,69.66699981689453,69.66699981689453,30054000,GOOG,2020,,0.4404,0.25328,-0.0006240494664670345,-0.0006240494664670345,0.41596
2020-01-08,69.60399627685547,70.5790023803711,69.54199981689453,70.21600341796875,70.21600341796875,30560000,GOOG,2020,,0.4404,0.25328,0.007880233658766675,0.007880233658766675,0.40374000000000004
2020-01-09,71.02850341796875,71.36650085449219,70.51349639892578,70.99150085449219,70.99150085449219,30018000,GOOG,2020,,0.4404,0.25328,0.011044005192490823,0.011044005192490823,0.39152000000000003
2020-01-10,71.37799835205078,71.74645233154297,70.9175033569336,71.48650360107422,71.48650360107422,36414000,GOOG,2020,,0.37929999999999997,-0.14384000000000002,0.006972591347774516,0.006972591347774516,0.37929999999999997
2020-01-13,71.80650329589844,72.0260009765625,71.3010025024414,71.96150207519531,71.96150207519531,33046000,GOOG,2020,,0.37929999999999997,0.14501999999999998,0.006644491754845341,0.006644491754845341,0.36708
2020-01-14,71.95050048828125,72.08999633789062,71.41850280761719,71.54399871826172,71.54399871826172,31178000,GOOG,2020,,0.38849999999999996,0.25328,-0.005801694802237176,-0.005801694802237176,0.35486000000000006
2020-01-15,71.510498046875,72.06974792480469,71.510498046875,71.95999908447266,71.95999908447266,25654000,GOOG,2020,,0.38849999999999996,0.2253,0.005814543294306845,0.005814543294306845,0.34264
2020-01-16,72.37200164794922,72.59950256347656,72.0459976196289,72.58499908447266,72.58499908447266,23474000,GOOG,2020,,0.38849999999999996,0.2253,0.008685162487847455,0.008685162487847455,0.33042
2020-01-17,73.14550018310547,74.06475067138672,72.91100311279297,74.01950073242188,74.01950073242188,47924000,GOOG,2020,0.3182,0.3182,0.3182,0.019760486786141052,0.3182,0.3182
2020-01-21,73.95600128173828,74.59249877929688,73.55999755859375,74.22000122070312,74.22000122070312,40734000,GOOG,2020,,0.38849999999999996,-0.14996,0.0027087456132335553,0.0027087456132335553,0.38849999999999996
2020-01-22,74.55000305175781,75.16069793701172,74.24649810791016,74.29750061035156,74.29750061035156,32216000,GOOG,2020,0.4588,0.4588,0.4588,0.0010441843196899686,0.4588,0.4588
2020-01-23,74.38200378417969,74.7760009765625,74.1050033569336,74.3324966430664,74.3324966430664,27024000,GOOG,2020,,0.38849999999999996,0.2253,0.00047102567164742737,0.00047102567164742737,0.40750624999999996
2020-01-24,74.67949676513672,74.77474975585938,73.26249694824219,73.33550262451172,73.33550262451172,35692000,GOOG,2020,,0.38849999999999996,0.053259999999999974,-0.013411822311272274,-0.013411822311272274,0.35621249999999993
2020-01-27,71.55000305175781,71.90350341796875,71.05999755859375,71.69499969482422,71.69499969482422,35104000,GOOG,2020,,0.27514999999999995,0.05325999999999999,-0.022366102156670762,-0.022366102156670762,0.30491875
2020-01-28,72.1500015258789,72.80000305175781,71.62349700927734,72.62799835205078,72.62799835205078,31548000,GOOG,2020,,0.27514999999999995,0.25328,0.013012706563914964,0.013012706563914964,0.253625
2020-01-29,72.94000244140625,73.27149963378906,72.33699798583984,72.93150329589844,72.93150329589844,21554000,GOOG,2020,,0.253625,0.2253,0.004178872941921089,0.004178872941921089,0.20233124999999996
2020-01-30,71.99800109863281,72.86399841308594,71.81999969482422,72.79199981689453,72.79199981689453,26788000,GOOG,2020,,0.253625,0.2253,-0.0019127990314322697,-0.0019127990314322697,0.1510375
2020-01-31,73.44499969482422,73.50650024414062,71.42649841308594,71.71150207519531,71.71150207519531,48344000,GOOG,2020,,0.04844999999999999,-0.14426,-0.014842543065359823,-0.014842543065359823,0.09974374999999999
2020-02-03,73.0999984741211,74.5,72.94950103759766,74.2969970703125,74.2969970703125,60736000,GOOG,2020,0.04844999999999999,0.04844999999999999,0.04844999999999999,0.03603850439628282,0.04844999999999999,0.04844999999999999
2020-02-04,72.85350036621094,73.4749984741211,71.31500244140625,72.35350036621094,72.35350036621094,78660000,GOOG,2020,,0.04844999999999999,-0.21997999999999998,-0.02615251776396339,-0.02615251776396339,0.025486666666666664
2020-02-05,73.12100219726562,73.19200134277344,71.52799987792969,72.4114990234375,72.4114990234375,39724000,GOOG,2020,,0.04844999999999999,-0.10826000000000002,0.0008016010906229485,0.0008016010906229485,0.002523333333333329
2020-02-06,72.5165023803711,74.0999984741211,72.47850036621094,73.8115005493164,73.8115005493164,33588000,GOOG,2020,,0.04844999999999999,0.14501999999999998,0.01933155824121309,0.01933155824121309,-0.020440000000000007
2020-02-07,73.36499786376953,74.29199981689453,73.31749725341797,73.96150207519531,73.96150207519531,23446000,GOOG,2020,,0.04844999999999999,0.2253,0.0020322215137753242,0.0020322215137753242,-0.043403333333333335
2020-02-10,73.71600341796875,75.4749984741211,73.71600341796875,75.43399810791016,75.43399810791016,28398000,GOOG,2020,,0.04844999999999999,0.2253,0.019906322518244503,0.019906322518244503,-0.06636666666666666
2020-02-11,75.59049987792969,76.48149871826172,75.28189849853516,75.43949890136719,75.43949890136719,26892000,GOOG,2020,,0.04844999999999999,0.2253,7.292193951344376e-05,7.292193951344376e-05,-0.08933
2020-02-12,75.7239990234375,76.03475189208984,75.40550231933594,75.91349792480469,75.91349792480469,23352000,GOOG,2020,,,0.2253,0.006283085027029778,0.006283085027029778,-0.11229333333333333
2020-02-13,75.6344985961914,76.35900115966797,75.2300033569336,75.73300170898438,75.73300170898438,18590000,GOOG,2020,,,0.13354,-0.0023776519410262506,-0.0023776519410262506,-0.13525666666666666
2020-02-14,75.77999877929688,76.03700256347656,75.36699676513672,76.03700256347656,76.03700256347656,23956000,GOOG,2020,,,0.2253,0.0040140918073143855,0.0040140918073143855,-0.15821999999999997
2020-02-18,75.75,76.58149719238281,75.62950134277344,75.9834976196289,75.9834976196289,22414000,GOOG,2020,,-0.296,0.2253,-0.0007036697030762464,-0.0007036697030762464,-0.1811833333333333
2020-02-19,76.25350189208984,76.60530090332031,76.06999969482422,76.33450317382812,76.33450317382812,18986000,GOOG,2020,,-0.296,0.13354,0.004619464336675855,0.004619464336675855,-0.20414666666666664
2020-02-20,76.0999984741211,76.48200225830078,75.34100341796875,75.90750122070312,75.90750122070312,21932000,GOOG,2020,,-0.296,0.2253,-0.005593767977384064,-0.005593767977384064,-0.22711
2020-02-21,75.40149688720703,75.61074829101562,74.02200317382812,74.25550079345703,74.25550079345703,34634000,GOOG,2020,,-0.34895,0.14501999999999998,-0.021759900282986976,-0.021759900282986976,-0.2500733333333333
